Comment_ID,Text,Sentiment
5094,Kun yaada gaaffatamu qabu dha,Negative
5095,"Dhugaa dha kun,gin maaliifi",Negative
5096,"Dhugaa dubbachuuf taanaan yeroon kun silaa Kan gad-hirrisanii uummata gargaaran malee Kan ol-dabalan  miti  ture.
Egaa warri Aangoo qaban kun uummaticha fixanii qofaa jiraachuu waan barbaadan fakkaatu",Negative
5097,Dhugaa waaqaa sirrii keeti jettee,Negative
5098,Hattuudhaa teleen,Negative
5099,Mee siilaa dubbattee ummaataaf mal goochuu qabaa? Fayiidaan ummaatni dhabbataa kanarraa argaachu qabu malidha? Mee fayidaa fi midhaa inni ummata irraan ga'ee addaan Baasiti nufis haa galuu nus sii degarraa.garuu fayidaan ummata kuni kardi gutaani ittin bilbiludhamoo akkami?,Negative
5100,Itti yaadamuu qaba. Galatomi dhugaa Ergaa keef. Deebii barbaada.dhaabbatni secondiin lakka 'ee Galii galchuu hangana erga dabalee warri kaan....,Negative
5101,Sararri duraa abbaa 0911...... Na jalaa badee did hin ba'u jedhanii warri teele mee warri beektan Sababa naf himaa,Negative
5102,Taarifni dabaluu hin qabu. Sababni isaa jireenya dhala namaan Isa waliin walitti hidhataadha Kun dabale jechuun namni paakeejii guuddachuuyyuu sadarkaa yaaddoorra jira. Kun immoo walitti dhuufeenya firaa fi hawaasummaa daran miidhuurra jira!,Negative
5103,"Kunii Ani mindaa hojjettoota Yoon dabalu isin immoo na duubaa hundumtuu akkaa  hoggansa  hoggansa keessaniiti fayyadama hundumaa irratti gatii dabalattu  kana jechuun: fayyaa, daldala,qunnamtii, Barnoota,geejibaa , ibsaa fi k k f niin waan waliigalame  natti fakkata yeroon ta'ee haala kana xiinxalu",Negative
5104,Yaanni kee yaada Hawaasa bal'aati Nama itti himatu dhabee callise malee uummanni keenya kallattii hundaanuu saamamaatuma jira!,Negative
5105,Abeltuu nakofalchisee,Negative
5106,Saamicha jalqabee hunduu safuudha,Negative
5107,Laman isheyyuu hattudhuma kamtu kamii,Negative
5108,Kan teleemoo haafu jeennet dhiifnee saamii haamicha malee ummataf hin yadaanii,Negative
5109,"Kun dhugaa lafa jiru dha. Hojii inni hojjetu maamiltoota isaatiif fedhii guutuuf fiiga malee   Biyyaaf waan tokko llee hin jiruu itti yaadamuu
 qabaa.
Xiqqoo ishee kan inni hirribaa ka'e erga safaricom dhufee galeetii.",Negative
5110,Maaltu itti  dabble  isaanti immoo,Negative
5111,Malif tarifa Amma kana dabalun this is un Fair,Negative
5112,"Waan,hawaasa hin fayyanne nurraa balleessaa",Negative
5113,An isaan fayya ta'e kuufama qaama midhama bitadhu duwwa akka narratti hin Barre isaas akka hin jijjirre::,Negative
5114,Hattuudhaa teleen,Negative
5115,Biyyaa kana kessattii kan akka dhabbanii ethio telecom ofiin jedhuu  kana ummata saamaa jiru hin jiru warruma bosona sanuu wayyaa gubannee,Negative
5116,Ethio telecom Hanna cimaarra jira,Negative
5117,Sirridha itti haa yaadamu.,Negative
5118,Saamtota biyyaa,Negative
5119,Dhugaa dubbaachuuf dhimmi inni dhuunfaa kee akka jiruuti  ta'ee dhabbaata ethio telecom caala kan biyyaa Ethiopia kana fayyaada jiru hin jiruu kanaafimoo raggaa qabataman misooma konideeri biyyaa kana harkaa 85% ttiin dhabbaata kanaan hojeetama jira,Negative
5120,"Dhaabbata waa funaantuu, hattuu dafqa hiyyeessaa hin ilaallanne.",Negative
5121,"Ani siimii tokko jalaa badee jennaan, baafachuuf deeme. Hojjetaa Ethiotelecom tokko qarshii 200 kaffalta na jedhe. Kana hinkaaffalu jedheen hojjeticha dhiiseen, hojjetaa kan biraa gaafadhe , innimmoo qarshii 85 kaffalta na jedhe. Achumaan qar. 85 kaffaleen baafadhe deeme. 

Akka Ethiotelecom kan guyyaa saafaa dhaabbanni nama saamaa jiru hinjiru.",Negative
5122,"Dhugaa kee jette,anammo kan naaf hingalle yoo qarshii 1 fi isaa ol haftee qabaate malee paakejji bituu kan hindandeenyef maalidha.hattuutu walitti qabame!",Negative
5123,Networkiin safaricom dabaluu qaba garasittii deebinaa,Negative
5124,"dhugaa dha kun qaamni tokko angoo qabaatee taanan,angoosan ummaata saama,qaamni biraa qawwee hidhaate ummaata saamu,dhaabani tokko angoo maatasan ummaata saama,ani kaanan jedhuu ummaata kanaaf enyuu falaa? ummaatni Kun obdii dha Kan irrati huundumtuu feedhisa bahaatu",Negative
5125,Mootummaan keenya Ani yeroo Hunda na ajja'iba maliif yoo jettan harka mirgaan dablee harka bitaattin nuura fuudhaa maal nuu fayyada? ethiotelecom qofa jetuu fkn tajaajila  ibsa lala biili bishaani lala ...kan yero Hunda guddadhu  jedhamee ebbifamee guddini isaas akkuma eebba Isa ta'e  tokkoo imoo zayiiti ilaala ....ji'a 1¹/2 kessatti 1600 irraa gara 1920 Kuni maal jechadha? Yaa waqqa gudda atuumtii qofti ebba nuuf laadhu maal Jenna.,Negative
5126,Dhugaa dubbachuf dhabbanni kuni tajajilla ummataf kenna osoo in tane ummata samma akka jiru qamni kammu baruu qaba kanaf garuu motumman biyya kan jiraa sii jechisisa!,Negative
5127,Isaa dura itti deebii Waaqayyoo si gaafata,Negative
5128,Dhugaadha(100%).,Negative
5129,Dhabbatni kun nama deegsaa jirti nutu hin beeku malee kanaa Safaricomichuma wayya natti fakkaata,Negative
5130,Ethio telecom amma irraa walalee silaa kaa nu haata jiruutu jiraa moo Ethio telecom ifaa naaf hin tane gaffidha duraan akka beknuti  birrin yoo dabale daqiqaatu ol kaa kani amma imoo birrin ol ka'ee  daqiqaa fi pakeej data gadi bu'ee muldhaa kanif  gaffi keenyaa gara dhimmi ilaaluti nuf ergaa dhabbata Ethio telecom,Negative
5131,Mootummaan dubartii karra cufaatti bulcha waa malee hin jenneem Oromoon,Negative
5132,Tele ummaata keenyaa samu jirtti namin waan kan dubatau hin jiru garu maalf otto waan kan sirresitan hoo ato dhabani safarcom hin jire teete baay'ee rakana network baay'ee safisa mooti 4Gjedhan maale arifate wanta tokko hin dalagu qara qarshi kudhan shani (15) meega bayit sagalee 80 bitata amma immion qarshi 22 meega bayiti 70 qofa maalf,Negative
5133,Teeleen duruu hattuudha. Kan murna wayiiti kanatti nu saamti. Amma immoo karaa Safaricom dhufaa jiru.,Negative
5134,Saafaarikoom waliin gara fuulduraa,Negative
5135,Biyumahu nura  basa nu hatee nu fixer,Negative
5136,Ethio Telecom hattoota,Negative
5137,Dura mit Amma qala'insa   jireenya ol kastania,Negative
5138,Mootumman waan tokko jedhuu qaba worra tele kana irratti akka kaardi guutanee fayyadamnun dhabnee yoo guutan  nu jala fudhataa oola .maaloo mee waan tokko jedha.,Negative
5139,"Itis not ethio tele com 
This is ",Negative
5140,Ee yaaboo dadhabne,Negative
5141,Akkamii halii isaa maliif pakeejii 22 .80 turee Amaa maaliif 25 .77 dhabataa malee fayyadaa umataa hin jaalaatii umanii kenyaa garaa sefarico demaa,Negative
5142,Dhabbataa fi namoonni dhaabbata kessa hojjetan what is fuck you,Negative
5143,Karaa undumaa midhamneem kan teele immo addaa kaa,Negative
5144,"Safaariin  neetorkii babal'ifachuu qabaa yoos , dawn",Negative
5145,"Dhugaadhaa biyii abbaa dhabdee jirtii wanumaa barbadaan umatatii fe,uu   tarifaa konkolataa Jetta moo telee Jetta moo heyyesii imaluu hin danda,u bilbiluus danda,u maal homaa rabbumatii bonyaa",Negative
5146,"Isaan bu'aasaanii waggaa wagaan gabaasantu isaan dhiba malee waa'een ùummata giddu galeessa godhachuu dantaasaanii miti haala yeroo ammaa uummati itti jiraatu utuu,beekanii akkas nama hin saaman turekaa !!!!",Negative
5147,"Dhugaa keetti dhabbatni ethio telecomin kun baay,ee ummataa samaa jira kana mootumaan callisee ilaala jira moo akkami",Negative
5148,Qabenyasa rabii abalessu aqii miskina hunda woliti qabate,Negative
5149,Uuuuuuuuuuuuuuu.........    UUUUUUUUUUUUUU.......,Negative
5150,Dhugaa dha,Negative
5151,"Nu galaafatte gadheen !
Maal goona giddiiyyuu???",Negative
5152,Lamashiiyuu dhisuu dhisuudh,Negative
5153,Dhugaa dubbachuuf dhaabbanni Kun saba waan giddugaleeffate hin fakkaatu yeroo barbaadetti akka barbaade ummatatti dabaluun ummata gidirsaa Jira Kun immoo akkafeeteefi dhimma uummataa dhabuudha Kun qixatti ilaalamee hin sirratu taanaan rakkoo guddaa ummata miidhudha,Negative
5154,Ethio Telecom hattuudha,Negative
5155,Hiyyaa hiyya dabarsaa maaloo biyyi kun garamitti deemtii laata,Negative
5156,Gaaffii sirrii gaafatte dhugaa,Negative
5157,Dhugaa keeti ethotelcom dhugaa rabbii dhiga nu idaraa motummaan furmaata itti gosisuu qaba,Negative
5158,Kana boda Namnii simi ishiiti fayyadamu hin jiru matan haa dhabatuu,Negative
5159,Namni qufe isa bela'uu hin argu jarris kana tate,Negative
5160,Safrcom nufi wayaa dhiroo kunii Mali,Negative
5161,Manuma barumsaa tokko illee qabaa haawasa keessaa?,Negative
5162,"Wanti biyyaa Keenya Itoophiyaa keessatti ta'a jiru waan baayyee dhala nama abdii kutachisu male abdi itti horu hin jiru. Jalqaba irratti boba'aan fulbaana hanga  ji'a kanatti si'a 3 Dabale, meeshaleen qinxaaboo fulbaana bara 2018 hanga ji'a kanatti fayyadamtoota irratti %guddaadhan Dabale fkn zayita 
Sukkara
Buna
Kan dibata
Paasta, mokoroni, ruuza fi KKF.
Inni biraa safaricom fi warri maqaa ethiotele jedhani maqaa moggaafate Kun Sammicha guddaa dhala nama irratti tasisaa jira yeroo dhalli nama Jireenya Wajjiin waldhansoo walqaba jirutti. Kanarrati Mootummaan maal jedha lataa?",Negative
5163,"Tajaajilli Ummata hin fayyanne tajaajila maliiti?biyya kana keessatti yoo ilaaltee fayyadamaan Warra angoo qabaniidha,miidhamaan immoo Ummata",Negative
5164,Filannoo keenya Safaricom filannoon biraa hin jiru,Negative
5165,Safaarikoom jiraam.,Negative
5166,Motummaan jara kana nuuf hin sirreessu taanaan dhumuu keenya dhugaa,Negative
5167,Dhugaan jiruu kanumaa silaa namani nama dhaga'uu hin jiruu,Negative
5168,Hattuu dha ummaataaf teesse utuu hin taane saamichaaf teesse,Negative
5169,Saamtota malee dhabbata maaaliidha kun,Negative
5170,Tajaajila ethio telecom kuni nutti haa haafu,Negative
5171,akkas qaali nama,Negative
5172,Seeraa maleessuma biyyaa keenyaa keessa jiruu ijii isaa fi gurii isaa hinbeekamuu ; mootumaa yoo dhabdeeyu ; namni dhunfan ummaata hammas baal'atuu akka barbaade gochuu hin danda'uu ; ummaata sammaa ummaatafan hojeedha jechun soba ;nuraa dhaaba yoo dandeessaa,Negative
5173,Gartuu samiichaa,Negative
5174,Baaye baayen isin jaalaladha,Negative
5175,ulfaaataa haallichi,Negative
5176,"Kan nudeegse ,kan namni of irratti hin beekne,dhaabbata kana maaloo iyyaa iyyadabarsaa",Negative
5177,Package duratii qarshii 20 daaqqiiqaa 80 ammaa qarshii 25 daaqqiiqaa 77  kun tatuu qaba waarrii etho telecom nu dhiisaa,Negative
5178,Kunii samichumaa namnii namafi wajeedhu hin jiruu silatuu mal gonaree,Negative
5179,Kun Nama itti himanu dhabne malee gaafii ykn komii biyya hundati.,Negative
5180,kun suuqa dhuunfaati malee dhaabbata mootummaatii miti,Negative
5181,Saamtu  ammayyofte.,Negative
5182,Dhugaan kee hin badin,Negative
5183,Saamicha isini amma sirritti irratti beekame,Negative
5184,Kun rajjidhaam!,Negative
5185,Nama dhibaam,Negative
5186,gaafii hundaa altokkotti present 37.5% dabaluu jechuu akkamitti ilaalametti,Negative
5187,"Kan qarshii 3 maalf hafee 
Qaamni ilaalatuu nuuf haa ilaaluu",Negative
5188,Sammichii akkumma itti fuffer  jira. Malo dhiro,Negative
5189,Safarii bitaa dhiroo,Negative
5190,Gara dhimma ilaalatuutti nuuf iyyaa,Negative
5191,"Maal kana qofa dhaabbilee kanneen akkam Ibsaa ,Bishaaniifaas obboleessuma Telecoomiiti dhiiroo",Negative
5192,Hattudha,Negative
5193,Ethio telecom haatudha,Negative
5194,Ittala sharmuxani nufixxe,Negative
5195,Yoo dhaabbata ummaataaf yaadu tahee dafaa sirreessaa,Negative
5196,Kun saamicha saayibariin gaggeefamuudha,Negative
5197,Kuni waan dhugaadha,Negative
5198,Safaricom bitanna abbaa badhaasa bashii.,Negative
5199,Birr 75 guuten ammayyu balance koo 00000 dha.Bidiriiiii illee hin qabu,Negative
5200,Duubattii gorree ha ilaalluu saccaanee,Negative
5201,"Duraan(0) qunnamne rakkoo bilbila,kardii fi Simi dubbisa ture.ammaa nu tuffattanni 0 akka qunnamne nu tasissan maaliif Kuni hundii???????",Negative
5202,Alserruummaa gudadhaa   kunii,Negative
5203,Leboch,Negative
5204,Furmaati uummataa waaqa tokkocha.,Negative
5205,"Dhaabbanni akka kanaa namatti taphata jirummo hin jiru dhuga dubbachuuf yeroo hedduu sababootaa garaa garaanillee kaardii silkii irraa  yoo guuttee qabaattee illee bifa jarri ittiin fudhatan hin beektuu rajeffanneetuu dhiifnaa malee 
Kana booda garuu yoo dhaabbanni morkataa ethio telecom safaricomiin network isaa gara hundattii bali'ifatee uummannii walii galee gara safaricom deebi'uudhaan ethio telecom baqachuudhaa furmatisa kanarra kan hafe mootummaan furmaataa kennuu qabaa akka koottii",Negative
5206,What is digital ethiopia without internet?OF ilaalaa warri telecom.Dubbiin tarifaa dabaluu miti.,Negative
5207,"dhgaadha dhaabbanni guddaa akkasii hojii jibbisiisaa fi nuffisiisaa akkasii hojjechuu hin qabu, inumaa silaa boonasii gochuu qaba malee",Negative
5208,Ethio telecom qarshii yeroo guutachuu barbaadu siif hin guutamu yeroo turtle ilaaltu qarshii sirraa fudhateerti  sirra'uu qaba!,Negative
5209,"Dhugaakeeti qamni Ethiotelecom ogganu Yoo jiraatef dhibba inni ummatarran gaha jiru kanaa nuuf qorachu qaba ,yeroo yeroo teknolojin bulan kana keessa bilbila fayyadamu ,inteneta fayaadamun dirqama hojiti waan taheef Ethiotelecom kana fayyaadame akkamittin ummataf yaadi dadhabe kanaaf nu qoratamu qaba.",Negative
5210,hinumaa gubannee kardii bitanneee daqiqaa lama tenyaa nurraa fudhatuu nama gaffannuu dhabnee yoo 994 bilbilluu furmata nu kennaan itti dabalani nurraa fudhatu sirrittii qoratamuu qabu,Negative
5211,Mootummaan hin jiruu tasgabaa'ii hanga dandeesu offi baraaruu yaali.,Negative
5212,"Baayyee haasofte! dhugaa dubbachuuf yoo ta'e,dhaabbanni akka dhaabbata ethiotelecom ummata ethiopia mara bira dhaabbachaa jiru hin jiru.mee dhaabbanni telecomunication ethiopia keessa jiru taarifa isaa ammamin akka dabale hubatteettaa?82% dhani.dura hubadhu! hubannaan xiinxaluun gaariidha.",Negative
5213,Warri naannoo magaalaa jiraattan safari fayyadamaa,Negative
5214,Dhugaaketi kun waantabira garsiisa taka ol taka gad garas garana fi gara barbadaniti qarshii murahirti telen kana qaamni dhimmi laalu nurra dhagaya,Negative
5215,Anii akkaa kotii araa bodaa ethio telecom dhissee,Negative
5216,"Sinisoo udduu qolloftatii fb gubbaa ooltee, bakka meeqatti bilbiltuu sms meeqa barreessituu,guyyatti kaardii abbaan 100 lama sin hingahu , namni hojii dhiisee maal wayyaree osoo ofqusannee gaariidhaam!!",Negative
5217,Waluma gallattii dhabanii kuun durran hojii gariii hojechaa turraan ammaa garuu hanatii ergaa bobahanii turranirruu bayee hattuu,Negative
5218,Sirrimadha yaada deegaramu qabudha itti muddi,Negative
5219,Gaafa waaqni  ummata  kana dubbate gidiraa har'a ummata  irraatti  hojjetamaa jiru kun ka'a.,Negative
5220,Furmaata jira hoo?,Negative
5221,Dhugaa keet jettee guyaa guyyaan dafqaa iyeessa iraatii murteefatu Kun cubudha dhugaa,Negative
5222,Namni baay'een kaardii guunnee utuu hin fayyadamin sababa tokko malee keessaa dhabne jedha ana dabalatee kun maaliif,Negative
5223,Raabbi iii issiin nuurrra haaabballeessuuuu maalee wwlhi,Negative
5224,Waa'ee saamichafi bulchiinsa dhaabbata ethiotelecom  mootummaan callisee ilaaluu hin qabu,Negative
5225,Ku maal Wal nama Gaafachiisa Silaa Harka Keenya keessa jiraa Akka barbaanne goonadhaa Malee Hiyyeessa jireenyi Itti cimetti Gatiin Dabaluun sirri miti. Aadi maleedha!!!!.,Negative
5226,Kkkkkk nama saamaa buhaa buufadhe jechuun haqadhaa? Silas biyya abbaatti himatan hinqabne jirra ol fincaahu waangoonu hinqabnu akka feetan godhaa namni lubbun jiraafuu muka meeqa yaabee buhaa isin buhaa doolaaraa odeessitu waqayyo in farada guyyaasaatti,Negative
5227,Dhabbanni kamuu bu'aa isaf malee eenyufu miti yoo nuf danda'aame itti jiraachudha yoo dadhabne dhiisnee taa'uudha.,Negative
5228,Hattuu mul'ataa,Negative
5229,"Dhaabbanni kun gatii dabaluu fi hannaan ummata bal'aa baayee miidhaa jira, qaama itti himatu wallaalee hawaasni waaqa kadhachaa jira. ...",Negative
5230,Yaadichi sirridha garuu  ? Comment lakkahuuf malee buhaa maal nuuf buusaa? ??? NM hundaati kun,Negative
5231,Chiikitti abiy kana nusaama jirti,Negative
5232,Dhugaadha biyyatin garamitii akka deemtu nama rakkisa,Negative
5233,Beekamaadha. Jarri of jaallachuufi ofjaalachisuun alatti hawaasa yoom gidduu galeeffattee beekti.,Negative
5234,kan akka dhaabbata kanaa nu fixe hin jiru.,Negative
5235,"Mootumannis walumaan hataa osoo harka kessa qabachuu dhiseera ta,ee komii hawasa kanaaf iddoo Kenna turee kanafuu dhifnerra maamilummashi safari komin jira malif mata dhukkuffana qalin",Negative
5236,Mootummaan maalif uummata kanaaf hin dubatuu moo hasaaman jedhee dhiisee?,Negative
5237,"Kana nama itti iyyanu dhabne,  bu'aa buusne jedhu qarshii hiyyeessaa saamaa",Negative
5238,Kun Amma siif dhufee malee biyyi kun nama dhalootaaf yaadu mitii kan dhaloota saamuun ijaaramaa jirti.kanaaf......,Negative
5239,Haa fakkaatu daaraan daakuu!,Negative
5240,Faalli jiru fayyadamu dhisuu duwaadha malèe  komii  ummataa hin dhagani  isaan,Negative
5241,Hatun hatumma wayyanne akan nun gonne,Negative
5242,Bakka Kirtana ethioti fayyadamu dhisa,Negative
5243,Hundi ishee bineensa bineesatu waajiratti ol nam'e. ,Negative
5244,Waa'ee biyya kanaa yoo dhiisan wayya kan ethio telecom goote kun ibidda boba'aa jirutti boba'aa dabaluudha,Negative
5245,nu fixxem,Negative
5246,Yoo seerri jiraate nuuf haa gaafatamu,Negative
5247,"Maqaaf malee ,duuriis sanuuma .hoojiin isaanii saamu dha",Negative
5248,Komii deeggaramu fi xiyyeeffannaa barbaadu.qaamni kamu komii kana walirraa fuudhe ajandaa gochuu qaba.midia hawasumma kamirratti irratti dalagamu qaban jedha.really!!!!!,Negative
5249,Hiika siyaasaa kabaa qabudha sirriitti ,Negative
5250,Bu'aa dhuunfaa caala faayidaan hawaasa bal'aa haa dursu,Negative
5251,Erhiotelecom Nu saamee eenyutti himatuu??,Negative
5252,Amma akka namni safarkom jalatu godhaa jira,Negative
5253,"Ani dhugaa dubbachuuf taanaan dhaabbanni kun 
Rakkoo guddaa uummatarraan ga'eera obsinee nuuf game biyya kana miidhaa guddaaf kan saaxilaa jiru ethio telecom dha har'a qarshiin hawwaasaa karaa ibsaa, bishaan, digital, kaardii mobaayiliifi galii garaa garaa jedhee uummatta Kan harka qullaa hambise dhaabbata kana gatii qilleensaas jijjiiraa bula Yoo to'atamuu hin danda'u ta'e kunoo nuti  Akka durii bilbila manaa fayyadna jaarraa 21ffaa keessa wal goyyomsuuf hatuun fafa dhaabaa",Negative
5254,Safaicom Fayyadamaa!,Negative
5255,Gubanneerra dhugaa !,Negative
5256,Shaneedha jedhii dhiisi,Negative
5257,Samichaa biyyaa kan gegeesuu dhabbata kanaa,Negative
5258,Hattoota,Negative
5259,Mootummaan kana akkamiti ilaala dhabbanni kun kan mootummati garuu namni dhunfa akka barbadee godha jira yeroo gabaaba keessatti dhimmi kun ilaalamu qaba.,Negative
5260,Saamtudha dhaabbanni kun,Negative
5261,Dhugaadha.nu deegsaa jira eenyutti haa iyyannuu????,Negative
5262,Itoophiyaan hannaan guuttes keessaaf alaan.abbuma humnaatummoo saama. hawaasatu saamama.mootummaan hin jiruu laataa!!!,Negative
5263,Gaaffii kooti Galatomii,Negative
5264,Nurra baleessaa telema kan jedhamtu kan dargaggeessa hojii nu dhisifte,Negative
5265,Walumaa galatti dhaabbanni kun mootummaatti hirkatee waan jiruuf utuu mootummaan hin beekin nama saamaa jira kun immoo mootummaan Waa'ee dhaabbata kanaa yaada uummatarra fuudhuutu irra ture,Negative
5266,Eenyuti himannaa?  Biyyatu abbaa dhabee abbaa fe'etu si ajjeesee si saame deema kan kanaa immoo adduma,Negative
5267,Abiyi waan hawaasa  saamsisa jiruudha,Negative
5268,Baguumaa safaaricomiin kun jiraatee: dhisaa kanaa boodaa ethio akkaa hin fayyadamnee yoosan rakaasaa!!!!!,Negative
5269,Dhugaadha,Negative
5270,yeroo amma kanati paakeejii fi data fayyadamu hin dandeenye biyyaana malii fallii isaa? biyyaa qabna keessaa jiranaan amma gaaffii keessaa jirra???? Saamicha hangana gahu hin argine yoomuu. waan qaraa guyyaa tokko fayyadamuun ammati sa'ati fayyada. Ammati dhaabata dhunfaatu kan mootummaa caala dhiiroo. Saafarikoomi,Negative
5271,Dhugaa jettee kanduruu dur jennaan kan ammaa baasuma tahe irra deebihamuu qaba qaama murtee kana baseen,Negative
5272,maaf hin dhageessuu komi ummaata ummaata alaa hojjataree.,Negative
5273,Ergasaan dabbalaani annii namaaf bilbilluu iyyuu naan dhisera,Negative
5274,Niitii maallaqa jaallattu kanaafuu kun Umrii ishee guutuu biyya daguuguu malee dhirsa illee osoo hin argatin hafti.,Negative
5275,Maliif guyyaa tariifa dabaalu isan barbaachiise micaayoo firwot jedhaamtu tana birran nuuf gahaa maloo iyyaa iyyaa dabaarsa,Negative
5276,"Baaata Biiliyeena ammana hojjenne jedhu,uummata saamanii malee uummata fayyaduu hin yaadan!!! Koottaa dhaabbata tele biraa ijaarra gurmoofnee!!",Negative
5277,"Ammammoo waanuma hin jirretu ta'aa jiraam utuu qarshii keessaa qabduu paakejjii bitachuuf yoo kaatu qarshiin 1,2fi sanaa ol keessa hin jiru taanaan herregni keessan gahaa miti jetti sababni isaammoo qarshii keessatti haftu sana saamuuf waan ta'eef kottaa walii gallee maaloo fayyadamuu haa dhiisnu seenaa Matamagaandii keessa waa xiqqoon siniif hima Matamaagaandiin nama jabaadha yeroo tokko magaalaa inni jiraatu keessatti gatiin taaksii akka malee dabalee jennaan Uummanni hundi akka yeroodhaan ka'ee lafa adeemuuf labsii labsee kanaa booda Uummannis ni dhaga'eef maaliif miidhamaa waan jiruuf nus yoo fayyadamuu dhiisne maal ta'a yaada dhuunfaati isinoo maal jettu",Negative
